,ap1,ap2,ap3,ap4,ap5,ap6,x,y
26901,-54.771198920374566,-54.565159232766085,-56.01360086390188,-48.03514991882693,-56.09263028177085,-54.82931017218885,398,1378
26904,-52.881018654488685,-55.43585196550282,-51.96842048984059,-60.96508295804573,-49.21599825736517,-45.43111989774907,1606,1113
26906,-54.16258623734704,-57.974436589893585,-48.64426006052959,-55.000138842358346,-53.85672789435618,-55.45843583342275,1754,514
26907,-56.220894691350914,-52.304911566345815,-44.150597878085705,-54.30346873754959,-56.469910474368234,-70.62333793322898,1778,241
26908,-59.23518859791229,-57.943526549988505,-57.45187477702599,-54.86671868606605,-42.95272552172489,-55.47403808937667,839,1136
26909,-61.387442935306694,-55.86156032991091,-47.79341532267964,-64.1950125265041,-54.229140852674654,-51.72331818631365,1661,732
26910,-59.617753578379,-52.079695353750786,-63.24042980420728,-52.86328789540403,-48.66336316702409,-56.45604316808252,1494,964
26911,-56.726547157340406,-57.46102445957182,-56.91391035061638,-47.99850057860874,-52.647906105696165,-51.06118288755298,505,1094
26912,-64.84224633525793,-59.38755853647681,-52.820242769666535,-54.40566602141767,-64.09730933756907,-51.650161076609336,1820,842
26914,-72.43586464853881,-54.63322441053813,-57.24435320451579,-52.82519694331117,-51.82357857311621,-51.14185833041162,911,881
26915,-54.73787545111166,-58.03143697062434,-65.74942097310603,-60.7914571751907,-53.43723655848663,-48.722511150830385,1524,913
26916,-53.33734240308114,-52.008530267529935,-51.979667408164964,-55.55466346979195,-51.926648071112766,-54.3243179034527,590,690
26917,-55.47957252138737,-54.43904547828269,-52.48856204837377,-48.77505619316157,-54.24522833642007,-55.99993160167018,601,714
26918,-57.16826715021938,-67.08758672815277,-54.25221538163056,-51.555537815464234,-49.373950443931236,-50.24065576084651,1384,1039
26920,-47.819410946754424,-53.62576879179809,-56.529247531239555,-56.58984583242951,-52.54933828372336,-57.946410280348374,275,737
26921,-44.176270125306374,-57.70758563050202,-63.548607014921856,-56.5489042676695,-52.71510429796245,-71.60407046431085,62,260
26922,-59.60290318349535,-52.690079346639074,-58.18207358567704,-58.931244223762874,-50.84127078938421,-35.60737419381815,1815,1300
26923,-40.95976974878488,-57.83131504269421,-61.01611917822996,-60.24982004308539,-58.31273875227427,-57.69804665146236,83,240
26926,-57.205689595376725,-57.48610963211094,-52.58705760955421,-54.25095501247888,-44.21643347694903,-48.26696879496683,1107,1150
26927,-52.27253962657559,-47.50270256240293,-55.169150307824594,-58.42552557891806,-54.51654898041657,-60.621207355552386,1241,276
26929,-51.74727293252399,-47.556404130458816,-51.577896970115596,-60.98684821648918,-58.343757092695235,-56.51551416888643,611,493
26940,-57.644276911014586,-58.39161906466312,-60.57760671508083,-38.86386007375264,-49.539228997429596,-63.00094447899171,154,1486
26942,-55.771021886174374,-55.54899099192749,-57.44394620465765,-43.91261905439971,-58.40886689847408,-56.39806868035762,522,1303
26943,-56.771130443555805,-58.98632669829162,-56.972249830937294,-52.01382852152177,-38.10587201776724,-56.2196009265501,845,1390
26944,-53.72575573298279,-64.17738281776556,-54.35333098361319,-55.371764018487696,-36.997625278173004,-57.88424534100577,1052,1270
26947,-58.64114598018267,-51.92359342737136,-52.80835830000042,-54.84889437439651,-47.85100529360622,-53.660883056653084,1624,1359
26948,-35.03981964936838,-62.76176394771646,-54.517317737007644,-56.0512067234292,-54.479391217227985,-63.71013285561865,147,161
26949,-54.680533932773855,-56.75950159303051,-55.33355783816857,-47.92982862278742,-45.93598702598666,-58.67167297824289,606,1258
26950,-57.619673675069336,-57.20528685628794,-70.14747628298198,-57.238377071818604,-54.1982681790158,-48.885196553776915,1664,1113
26951,-49.33726912050267,-61.521466377742726,-54.00913822569982,-53.04046751530919,-50.84786708967519,-54.443086258596225,490,888
26952,-49.02754906064434,-51.319477033915504,-54.072814209022766,-64.28304017161894,-57.83374484916101,-58.05803796495042,168,517
26953,-59.75411482305334,-49.77533816958668,-56.16266770555385,-50.9283193822246,-47.63394625448168,-55.95993764691834,821,851
26955,-49.407873570726686,-60.05692479176095,-53.58514234081929,-61.62240565799476,-53.777129027330915,-60.231500477997216,277,566
26957,-57.05374383982105,-54.02955648290295,-50.694810992937214,-53.00837916038126,-48.23780046579374,-47.96164628101276,1647,1254
26958,-57.1123739806942,-62.7189156322808,-61.76316966707981,-47.68614026843772,-58.51501890422212,-52.88741040789691,55,859
26959,-41.80610056008931,-52.66326068208446,-53.531797155399474,-55.12282372512783,-52.026669355830784,-61.708658168515115,15,430
26960,-51.950398841989056,-57.88639915830824,-58.437369449986875,-56.91038307671875,-54.58212525770531,-56.25113348057507,513,651
26961,-57.46558540501019,-66.20848300780447,-53.52568246855249,-60.029279788459135,-60.44393720328689,-45.09496747497358,1625,905
26962,-55.29832879706932,-56.55372289931559,-57.294957138470735,-60.46569867838683,-51.40449109624175,-55.76778507112596,638,1072
26963,-63.42936927290533,-55.66970832555539,-56.98231589236968,-50.52768938459551,-56.245544990829835,-66.7339138194347,33,640
26965,-55.63404296705647,-66.00743000936711,-58.82529416210719,-59.8953211041224,-59.43289509167924,-46.47394795173126,1939,1120
26967,-54.159680564244624,-56.712090258345924,-52.818485483583416,-59.25325441587455,-51.561447440194,-50.01991284468991,1232,1400
26968,-63.655209084500385,-47.636297750395784,-59.58295256915629,-54.82054188888953,-50.88317312941715,-54.42899559657944,1354,4
26969,-46.16800653323337,-64.14238068234847,-54.67792143381274,-52.320853476581505,-66.00520451282475,-57.11448923811386,129,515
26970,-52.81000743100161,-56.58409977888703,-63.20497786421521,-53.22182361771988,-46.72570253994149,-55.30923611049918,1137,1046
26973,-59.71793945975685,-53.64534364462965,-59.33426337856379,-41.05412736815743,-52.436851159545874,-55.42049123455287,323,1330
26975,-60.703043127050236,-56.13777926010586,-52.83553650703517,-53.37695288987072,-46.684849972067,-47.769846753286885,1262,1097
26976,-50.67750328046416,-51.81737664583779,-53.89758273315779,-51.96405831153932,-52.597930469114864,-54.80088700428812,385,564
26977,-52.75429872855761,-57.58488973592053,-32.896466294016776,-63.32293630251348,-55.08366471439014,-63.190060544647935,1815,56
26978,-43.25037436095238,-53.42003827925371,-67.81059038896244,-54.42862379275746,-53.52002103786581,-58.60835818336335,31,345
26979,-65.78734064478746,-53.673352746751455,-60.54746519133856,-49.77009128934256,-55.53822875297027,-54.616669559363814,631,1372
26980,-51.80714959288253,-51.85405829077705,-55.20916775693442,-52.2230898545385,-54.92394321338566,-56.75905793953008,579,463
26982,-56.67359985211809,-53.384074340181385,-52.60022746480238,-70.14466462246561,-53.47953654761247,-42.807230541481864,1601,1495
26985,-54.547311809692076,-63.37314565990404,-52.57522353394165,-58.76979244609767,-52.81911037279616,-57.39671207790478,582,1167
26987,-57.150192498829085,-53.908638493342025,-40.10838668451587,-64.78457942306368,-53.493306906399084,-57.33084573944677,1996,276
26988,-51.840786397909426,-50.0563847734886,-56.72485726960872,-61.21883816901557,-55.53171912275849,-55.11016831362724,368,646
26990,-60.605198456079606,-49.151012583503196,-23.239759995191125,-66.64715668457438,-59.97169368479031,-72.86074730740623,1917,82
26992,-63.953424366658396,-62.010214815881184,-59.083952570304916,-46.432234648963025,-48.55048152423005,-57.20785234158459,279,1110
26993,-52.73861009497482,-67.47271119425906,-57.07634692686664,-54.48583480215453,-36.03452723552734,-52.72455644143285,1038,1467
26995,-54.36254137304121,-59.156091795162304,-52.0111772183858,-55.336931193211605,-45.64377464246785,-52.63622174025688,829,1092
26996,-56.410058401279414,-60.7464762372868,-52.81054520618983,-56.139326870263766,-42.01265322150503,-54.559334850336754,800,1321
26997,-54.51930240215721,-52.84506995785284,-59.29682971137561,-48.96565134270156,-49.19408479787512,-55.359562686347594,756,665
26998,-53.568119249289495,-46.94472545792933,-48.89337567875213,-56.53398355407318,-57.924313499167184,-53.627027875267565,1335,360
26999,-46.886947618001244,-50.80857529312461,-55.92209986003326,-50.21924434012628,-70.33054203208792,-55.69342579934027,408,640
27000,-52.73882951859203,-47.779845682880016,-49.460903352119914,-56.14968331606656,-56.869375620134434,-64.63052255093857,1306,648
27004,-53.529532804050035,-62.08170750639353,-61.463093972616505,-54.72790481551734,-55.32553475355998,-46.390185681499936,1548,1056
27005,-57.39620311338353,-54.34684296293347,-50.16054451512319,-58.37344147744268,-50.21032390703635,-49.00431315182652,1581,757
27006,-59.98137116933509,-56.628404030253094,-57.860877628596306,-51.195738166225944,-49.59330642722992,-52.1258420868332,568,1097
27008,-60.40445993043788,-57.835340478132345,-60.86875031399977,-35.67050408859719,-62.450935678905395,-57.007048155916294,75,1326
27010,-60.0521202982044,-50.39930426272126,-48.010999335164826,-55.51779061566147,-51.464578649691155,-57.00045418946065,1268,469
27011,-51.276521718020945,-64.1325140538428,-52.04043664285352,-47.12759279255166,-50.39094581368785,-56.55996797522478,375,1122
27012,-52.718248153293786,-60.748710930532056,-56.27602157359769,-49.974148585546686,-50.4133071066274,-55.75679500218306,534,1069
27013,-59.86246566013642,-40.43713552472639,-55.78186213106995,-57.663392372999596,-57.67374079090071,-60.20266340592124,777,40
27014,-49.089251360536,-50.09369946739955,-59.2702067244997,-49.08116996357883,-56.33721786968721,-64.11361168662052,315,723
27015,-58.53798715959783,-44.41278837277795,-67.12961546010841,-56.240928397710135,-55.32453145180145,-57.59587743970853,809,288
27019,-53.1214873336181,-44.88235994816748,-46.825352580117176,-57.72394700524237,-53.89537112674617,-58.003088816369406,1366,56
27020,-63.576488805222866,-52.18912239783851,-67.6136432570131,-50.849777000579664,-50.39328161030309,-56.92066163190874,331,1076
27021,-54.189583119595575,-58.348298085049066,-57.53063555176429,-53.377208880385,-38.93540307104864,-65.86625779860618,753,1492
27022,-46.33563191358894,-48.3945539224376,-56.32351379938611,-73.1156588695319,-52.99458795407594,-56.09010139206628,286,328
27023,-59.08614343133372,-60.290888211601285,-57.20668147929325,-53.99936995491192,-36.49741431563154,-52.67030175112133,1025,1304
27025,-55.50531835915336,-60.50136296691292,-39.78713013857876,-58.17400792196495,-54.475124692472185,-63.39685958650534,1853,284
27026,-59.009396735631654,-56.24693627823994,-59.177994741374064,-54.89029340354594,-52.12623990830263,-69.56509645866787,1305,1150
27030,-67.33446237639642,-58.94706783840785,-52.301994083546006,-51.21693816302182,-36.251730271876674,-60.12814774568466,875,1371
27032,-52.1086896617024,-54.53188646300703,-66.48726465442655,-60.795011878620585,-37.24699698024455,-54.18635895400289,1134,1363
27033,-50.379587412042795,-45.53213733462456,-52.94672765181097,-53.14378459830604,-50.74245799515664,-55.17780151093451,765,505
27034,-67.9469200728765,-55.611034289827856,-60.09650744787943,-43.86338679330709,-45.66059086979817,-76.24746794910862,499,1312
27035,-55.04478747207727,-66.49908351387732,-61.647245114106695,-50.352752712383044,-44.985477064115116,-55.51508355805554,502,1387
27038,-65.09219772858688,-38.140211179113514,-51.70206971092908,-53.081166467305835,-58.47349461301101,-71.67516822573985,1128,135
27039,-65.47101691980173,-54.537146900295625,-55.942119639478925,-51.562035301467716,-52.58960136309053,-72.2375063763297,1290,1460
27041,-60.21762829335931,-48.892301201328024,-46.3811002292389,-61.930534127848944,-59.62338457705322,-53.35298138126176,1518,286
27042,-55.05502147014835,-59.4788723204682,-68.17129843094754,-60.192325640643574,-48.047825846136206,-49.66177946519282,1329,1093
27043,-52.09724330212392,-52.94988110614789,-54.012667775228486,-51.85214483962194,-47.88999845570121,-64.80386788284395,415,901
27044,-54.07413294589374,-62.43495848269794,-55.5625762835605,-66.99263021398791,-47.63062290814885,-53.362343274122225,1012,1130
27047,-65.02194207402643,-54.2572192059119,-50.78088946786817,-59.7437147442575,-55.62060357048787,-46.8381394351931,1978,900
27049,-55.75306124453803,-50.80025899568008,-50.34187176118151,-56.31616126484654,-52.532188167428735,-62.575129554431356,1889,548
27051,-55.000886942618266,-48.75073899366964,-52.612310363820654,-56.15398290078184,-56.140588306974976,-59.59585370907075,826,252
27052,-70.20125798262107,-58.706894274179284,-59.284725428182696,-57.342672835036446,-53.97152169982874,-46.86784421537695,1953,908
27053,-59.51607968084584,-54.098920982711476,-55.28977579597539,-58.21297305499988,-47.719754802523475,-47.657097080952084,1535,1422
27054,-61.20843257259993,-53.55269947498499,-57.1265397780042,-54.43021076674421,-64.38211919808205,-48.741404134636014,1607,1253
27056,-59.37614629416963,-46.22427980807501,-60.179338607622995,-59.013896643934615,-61.17096166989238,-53.40488415766388,668,70
27057,-54.85154603543643,-52.04852609852408,-61.628645381041366,-48.82137887345701,-48.65082344260958,-54.05691106771257,321,903
27058,-54.09479864201434,-40.71011088802863,-53.98242655123907,-53.93516833382469,-56.3339939251601,-51.77291397160236,1136,247
27059,-33.175055558231044,-54.53421210426594,-83.23088147779778,-60.50664348168533,-53.94233592940458,-58.782555651317935,163,93
27062,-50.68320787744469,-50.22172459437908,-73.32768946181757,-53.91297316904809,-49.81081595424961,-58.064294569680506,894,693
27072,-60.642897947010255,-58.82446445596506,-58.44991132127554,-47.561703687713134,-50.60534527861001,-52.35174518475777,572,1292
27074,-54.18804175939282,-44.409683859787286,-57.17361175968649,-56.839441911126954,-60.081234007828,-55.20692528906764,1020,355
27077,-56.33429939095629,-37.49461880846154,-51.7859750828666,-52.71283879350147,-63.99605841109886,-64.18837151542613,1053,13
27078,-58.244818922915506,-54.94784345490447,-54.786780023575986,-61.342686439084176,-58.55333189695212,-33.89767287086071,1937,1314
27080,-55.03443899714826,-53.37018854316711,-55.02908704963727,-48.403156753559664,-52.35524150177406,-55.984258208697,516,1056
27081,-50.907010401418916,-62.00558395160989,-52.2334277084242,-51.44515043510004,-60.01416381486867,-55.05094617084565,271,503
27082,-53.647309782990106,-54.58401906824406,-56.828981592399984,-52.92742498480281,-63.54646159389905,-71.33723929947952,482,1402
27083,-55.854177698594356,-47.19008613992732,-47.61867500584583,-60.347745933912435,-53.76406254781116,-56.62236950301872,1334,518
27085,-46.88966531351867,-63.20180439752157,-55.266505219513995,-62.81472660891022,-53.77173994261395,-55.94201723127432,119,432
27089,-45.017667976420306,-60.45096328163085,-54.39680999450174,-53.17320566553819,-53.3563231034206,-56.03475725591447,313,43
27090,-56.50732041778735,-56.619985908885184,-57.383100185313616,-52.584004253985206,-50.47333693982278,-51.5727905822047,1380,1132
27092,-49.92414523910966,-21.154075938785798,-50.51253481118824,-56.28815798163281,-62.4879883866313,-54.189155220197584,1002,82
27093,-59.61429556912721,-54.801967408805524,-57.19814637733001,-44.67902014608461,-51.83094038297494,-53.44907911413693,136,1108
27095,-57.91374763805857,-60.16459732750354,-62.06241425170329,-43.404250291231385,-50.32552677253921,-54.359825694816095,310,1244
27097,-53.8022953974992,-53.488667003511864,-48.62017218671322,-53.686462614458044,-49.42455077578954,-54.218988630184704,1302,759
27098,-49.37673663285313,-46.51676001564418,-54.032635332501606,-58.52045690092994,-58.27537425455593,-54.02033300315752,665,289
27099,-69.76726722689126,-60.335885816365305,-57.89737195270713,-56.09712845287095,-48.001061840499005,-46.64984336154149,1783,1146
27100,-39.213279210025185,-51.69283296374826,-58.281757559439725,-56.40014280616498,-53.08544313253087,-63.08297278694256,59,13
27102,-54.87030302353393,-55.75705467670289,-57.50075510376375,-52.026455147714245,-45.79237592929318,-51.4286711248878,880,1108
27103,-58.95923282923988,-58.013049880311115,-58.849538991827394,-39.568121995070214,-54.09542185852948,-64.26309613990773,8,1131
27104,-48.077059467364755,-51.05893027543064,-61.57557576463064,-66.03115071966826,-52.270145972702984,-59.2785200062015,499,357
27105,-55.4808963681991,-57.44732556727408,-57.12818453131733,-54.897440091215906,-47.796952569644546,-56.133125213149775,836,939
27110,-53.84105433170699,-54.74526104846816,-55.02935214946735,-46.65775569318967,-55.59686091143993,-64.35254757864537,134,1037
27111,-72.3609434835193,-55.73711238172958,-55.479859906115614,-58.485952804273246,-61.60484555771369,-56.25934577021397,545,1441
27113,-57.57817278265583,-51.199474581669804,-44.072720335519875,-60.67616978135169,-56.83750048438492,-54.56250055621588,1578,80
27114,-57.07291045568966,-68.852553718443,-57.574622509260294,-54.26748295684967,-26.660880957513108,-53.48073884524716,982,1368
27115,-55.8567251106756,-46.38376009921858,-48.720243342169425,-56.50056461122958,-53.567232057473966,-49.74577741551586,1584,23
27117,-28.249997889118486,-50.6282015429864,-55.73625241639032,-53.30622985982367,-52.9174781180493,-60.28220624132115,65,79
27119,-61.94935034128464,-55.62868576303721,-59.230271352384314,-65.88523636539814,-50.286015999664784,-40.0263653125326,1979,1156
27120,-52.48921280145357,-41.54366661042427,-53.65872398834313,-59.548407353827166,-53.836267229212744,-54.621977386181506,814,251
27121,-59.66877186877785,-59.951029991149014,-48.742099539179556,-63.77809630231141,-56.65314130061634,-49.857463945831086,1658,759
27123,-59.79320647605972,-58.668971825994795,-63.215543081759066,-55.87443147732615,-48.81612570005259,-44.40470051029611,1735,1096
27124,-54.98597895133159,-45.00847957516328,-48.32876553824974,-54.33094868684127,-55.622471650074004,-54.887128359735655,1326,297
27127,-55.14805710309771,-44.39160163892262,-53.2112992688411,-54.981434906506564,-55.68899746100043,-50.41559470371719,1356,232
27131,-54.54378208479001,-55.90557215586762,-46.31760193270828,-55.70970574787662,-60.7311828792117,-57.455931253971464,1831,539
27132,-53.63818355395972,-52.446707342003364,-48.87889541723328,-56.526795129304105,-51.48836990696478,-48.41201307688937,1529,641
27133,-55.277510763197185,-61.810144734123654,-53.193728979406785,-59.581286949328,-41.0419014394198,-52.881856614933454,1103,1243
27135,-68.13022908549988,-51.673383386452656,-58.02687095836621,-57.6946694022144,-57.91341635532064,-52.53068752958819,1064,651
27137,-53.533426376190164,-60.85671057986521,-55.066912442159364,-47.525676550787836,-55.58986331491062,-51.647795960418314,344,956
27138,-69.04649649990803,-57.79481658560943,-51.36427440049843,-59.8277874081909,-58.99884524110837,-49.48846414430369,1823,839
27141,-52.91775141885015,-56.59626458259491,-52.15253072413439,-61.452774046524596,-58.812264710882545,-58.48227365435467,1578,535
27142,-53.951312309292675,-49.447766170092066,-49.06374425305765,-56.23022436082184,-53.21232384352486,-60.04762976697448,1312,535
27145,-47.384265390481985,-44.042793504027806,-53.763099936401,-59.000092949042994,-53.858584601007244,-59.25446960007189,610,118
27146,-56.45647145453835,-54.490155135246454,-62.353239952602266,-50.78448176232843,-48.69972573848735,-58.931943449732316,612,899
27148,-51.47693461498087,-61.57022663148315,-57.944308563141874,-46.47458666799973,-50.54398631132774,-54.32239986758785,285,1041
27150,-59.79024095349877,-53.46119057168541,-57.41763032399895,-54.132790184941165,-50.37895130654492,-40.884506130308736,1798,1331
27151,-44.0560020452796,-43.25668882246579,-59.738170645379114,-56.33688454295789,-55.43528368831832,-59.37788492684342,550,18
27152,-63.10669098182342,-53.60561343118569,-54.97651809010483,-61.060057709449026,-43.01375222051762,-57.95481163395641,1242,1419
27153,-60.44341277275579,-57.744585532588815,-53.022563360432386,-57.10426010314754,-54.11615908503107,-48.06026738492906,1590,863
27157,-55.34001717520326,-55.99771924903,-62.43830902121073,-33.20474515678924,-53.50738155899032,-59.169192117867524,157,1490
27161,-54.88128957464247,-56.998868326536105,-59.219974468324885,-32.46235985391293,-59.32111067859681,-58.818678224759054,38,1374
27162,-61.769423951455224,-63.854198590869856,-62.49290391754663,-42.72281205268164,-54.48988455210447,-54.43843445808114,55,1066
27164,-55.80967474438562,-54.40344847586075,-57.11019989920874,-50.043047900411295,-49.888414177056724,-54.91309973994043,619,912
27167,-60.48693477882905,-68.02249553912502,-61.757754836915055,-60.46937708607733,-51.04083450821761,-38.95859939397798,1754,1393
27168,-38.72420536928374,-50.6775779503679,-56.13383228424796,-69.00025492594517,-58.192339963032104,-61.80298088866371,8,22
27169,-67.23718268346951,-45.83699157464505,-56.00908743416905,-52.037596731292396,-54.20839483170212,-55.02629534353453,583,63
27171,-54.14411827795221,-55.14849219028798,-53.70319539511277,-64.54660228498601,-28.720465050835276,-58.81086114462974,983,1441
27172,-53.9465748023306,-53.61337422603636,-54.37856625771958,-55.39517453979155,-48.16433948889613,-48.620417960526595,1367,916
27173,-57.893662128059944,-54.85213961119957,-54.845264458199026,-58.17378061633414,-61.45629301185926,-44.3293535419155,1807,1041
27174,-49.14297236434056,-56.66007511729964,-51.410499749697266,-63.39740986116806,-63.04760720513082,-64.0091895676574,94,654
27175,-59.469012037161086,-52.50969976597123,-57.98011962869698,-68.7347762947348,-46.88820715199896,-47.38433711208327,1575,1408
27176,-53.06884466861902,-54.855931171654866,-59.70166096769779,-53.96931005145084,-43.2957580419103,-54.16723778123719,791,1155
27177,-60.179522537853344,-47.652838087035605,-55.3135697681655,-58.34335334329039,-53.49897552819109,-53.65797073944573,1124,537
27178,-53.02954683615668,-53.56464930842246,-52.965337880803524,-56.97131294720418,-54.07535659039855,-51.56445955439605,1827,905
27179,-56.35650974433815,-53.750396406507164,-41.15006241576397,-61.52820723302669,-59.98938964404378,-53.59816738510134,1730,233
27181,-50.21442828946415,-55.44515042536488,-55.479422973025635,-52.627189254254205,-53.90284903980677,-51.427168971130534,250,899
27184,-49.17176603269672,-50.206680799103616,-51.84047633509127,-62.34356327271976,-55.070494081745274,-55.915065310764604,756,348
27186,-56.13135582060185,-58.97910198168772,-55.98156707061978,-53.105359665980345,-43.52794980076809,-54.35809907924341,907,1078
27188,-51.52851329407124,-52.81687574886788,-55.640071975336475,-53.27456513437386,-57.720384350990926,-52.95903245876466,353,543
27189,-52.96677918069782,-54.99945319641395,-72.46518220464624,-62.13650808701237,-62.58167210321274,-55.07968867809082,1840,913
27190,-63.14125259927869,-59.836846010127445,-53.13182764060294,-55.93576283573786,-53.28381787444391,-45.321816549118324,1984,905
27191,-34.71947254415954,-61.20048087027995,-64.56702401590286,-70.41446373182613,-62.679444487018515,-58.85020314940029,12,136
27195,-59.57516466940996,-51.80448713464276,-58.52103389042065,-55.00374779575169,-57.71702102276126,-32.35789240185204,1845,1344
27196,-49.80875278407759,-57.112082033464574,-56.88804912391526,-52.96474504903251,-56.78927297285586,-62.88683178310421,42,447
27198,-63.60773255393114,-63.15613330977621,-67.74320686113006,-56.897903346360856,-60.29922475198812,-46.61920383431084,1951,866
27199,-55.521666318586085,-51.307399630494515,-38.715164308851826,-61.05786000989042,-56.094391033335505,-54.739109910318064,1827,292
27201,-52.0723219539283,-56.27445551814307,-57.740104086242034,-53.10552375317263,-48.57324193252552,-61.30697538844066,1142,1056
27205,-56.49778318052999,-53.40655537714155,-48.64279033891461,-58.062392247476986,-56.18390614220081,-49.12943940068673,1852,767
27209,-48.096855242115936,-43.55199089953381,-54.341694970978445,-59.4944408055368,-57.5494929990768,-56.296007558911654,809,267
27212,-50.88610378562049,-50.66263544871356,-48.9122735594933,-57.719631241597654,-76.09025898235757,-56.267791851036286,1391,469
27215,-54.626816278669295,-49.82887786272955,-54.1168955800783,-53.04010285981029,-57.24293275883046,-55.46869596894305,746,852
27216,-55.31929953324755,-52.99956392000187,-73.942914622772,-55.02192659970261,-44.87834387714936,-48.09171695660348,1335,1473
27218,-56.57379226062992,-52.765763998619335,-31.01809342646457,-56.21967404800793,-60.48080576482302,-58.778596745315454,1939,151
27219,-57.91490180587743,-52.048333550499265,-53.95032579361579,-57.9019738883986,-53.70102909703292,-53.080227178776376,802,921
27220,-52.61134739125154,-30.828225949263594,-51.53521944226305,-56.61076022452281,-61.25847180195602,-57.34395968608504,1003,152
27222,-63.90281499104334,-53.41858666715457,-65.29457116248187,-67.26328052465466,-52.60816080742806,-17.388403814789083,1911,1405
27225,-58.26703381367408,-49.00009084246409,-51.14805269707206,-51.9448765893689,-55.427653761552136,-53.12895764079091,1068,511
27226,-49.77022840123436,-57.937722321294835,-55.74069431514066,-52.73775381290232,-49.55201800126141,-53.02748488373429,368,953
27230,-48.36345472089387,-49.4167963115364,-51.68312608903946,-54.6927691632775,-54.55817273445416,-55.331928860763746,557,730
27233,-62.24651496777413,-53.23201211636669,-46.07438122352906,-55.114828742514845,-71.15265976525701,-52.35941987165104,1741,651
27234,-66.2630145612625,-64.87501930366457,-53.48423554317926,-57.52647994882032,-60.67748373911476,-46.40211775055607,1974,1069
27235,-55.989925793978074,-56.46465457476783,-53.46600520801538,-56.99316474369678,-63.30673014529117,-64.54571937086337,153,927
27236,-54.79412601974517,-55.70935292558441,-54.26022716165649,-56.13877128104314,-56.73507378452843,-46.74704341877973,1824,951
27240,-56.58901428859389,-38.91969895220576,-64.79981911944796,-54.39924181094149,-61.64574106622955,-53.13994949383251,881,269
27241,-56.1607816234007,-43.443185607119716,-52.47860239997483,-55.67215611221074,-57.92980398739279,-53.34695376464786,1279,261
27242,-56.62861388593928,-59.971793901749734,-60.441739055954656,-56.1789978723301,-37.116932268400184,-54.650915160241254,1100,1363
27243,-51.878778268205046,-58.42498184116899,-61.048453991576295,-53.90788662900369,-53.88282736451523,-57.377468414687236,1064,748
27244,-55.021096480577405,-55.18012759170139,-69.28844561190625,-52.83179075721143,-54.08290362363872,-65.17819682418126,1105,728
27247,-51.48491078760184,-50.67728651687293,-58.52805125622227,-61.14232020687311,-61.3586665761657,-58.71814920718353,1861,645
27248,-63.16033416720012,-66.82773134194107,-58.74352255034868,-40.35887917991082,-46.89659340072818,-53.458578948308144,241,1330
27250,-54.531356160019214,-55.8446798124553,-46.13046787843086,-55.88379895653677,-55.59480638017172,-52.75662405542718,1519,491
27252,-62.068312612141455,-55.44442873887472,-53.974312881244884,-49.161381382398986,-49.67102137645685,-52.6454482953108,543,766
27254,-57.73750121018274,-62.52948085760933,-57.425448168640955,-40.60803741519226,-71.67102025602573,-55.592049263819334,275,1361
27258,-51.93669224782704,-51.01328293770592,-54.28857831149436,-53.39253790240165,-56.47185441023954,-62.854254225499645,583,451
27259,-66.28937235970787,-48.06990492175324,-52.96519513444177,-56.06436572666409,-53.461364038380296,-55.182238069825544,1402,5
27260,-61.23173589815404,-56.92666011763363,-63.618615261872534,-48.29097512132259,-53.789820153659036,-81.37816962586184,56,1136
27261,-71.39952473757513,-49.67660914246131,-65.48720290085333,-55.37213353318177,-51.265139354020846,-52.32947158888189,1155,720
27262,-50.57752658048328,-48.184372155038005,-51.902222567531695,-58.51058362132221,-59.12224573150206,-53.35884202499556,1602,449
27264,-49.97170143105936,-53.77926070002056,-56.40459091611618,-63.387434408124975,-54.40750394959969,-65.69626120580197,134,367
27265,-52.32594526552618,-42.07106485272101,-53.08586781349027,-59.42944768869566,-58.823250756448466,-56.727706882787345,842,166
27266,-59.606529461704426,-47.95247738140097,-53.1288757334095,-59.35570584830262,-59.06096384979012,-55.60351570633492,1303,501
27268,-55.734499980777095,-52.97068177174522,-62.16802108206663,-31.530403484014496,-51.54380831666798,-54.75670868592139,128,1348
27270,-52.649523289650716,-42.90405885312708,-70.71700375510075,-54.86618179285404,-54.0405148108031,-55.65549053446405,658,156
27271,-52.78179658180357,-62.123461097033996,-36.422770819208964,-59.07027355333538,-55.06478302530505,-54.259893365752845,1804,152
27273,-56.10284828205948,-65.4585988069977,-57.31545043608075,-69.46448605887393,-51.98000268226789,-50.471345133579504,1983,1130
27276,-76.29515199667163,-50.88392662247121,-56.75036322396182,-58.84535747251264,-49.813899705183935,-51.86514860646325,1167,724
27277,-50.713002611050726,-48.80633165539395,-52.673305947267835,-56.23888239066852,-51.36871446959808,-71.38829045647789,1154,661
27278,-55.370826382301246,-59.65571813795857,-57.46835576095889,-58.14500643048822,-43.256732403109666,-71.92946124574951,901,1237
27280,-55.68088198862836,-52.22422184946953,-65.75015938912111,-62.94339549982216,-54.8053468725037,-53.9811300562596,797,531
27281,-56.15204300185188,-51.82520700956882,-56.96601915336103,-48.551954670054826,-45.1722377171655,-61.65103581531834,793,1049
27282,-58.34728987404097,-55.13962677362943,-68.21305417229935,-38.06762995176642,-51.23361636490685,-57.16953630694309,103,1257
