,ap1,ap2,ap3,ap4,ap5,ap6,x,y
8120,1183,311,-54.258399637038934,-44.70209680558721,-48.65963452455696,-59.72141850220429,-63.40355867178998,-53.575181593884594
8121,1230,354,-53.831316972436845,-44.7609443105744,-48.5366952934464,-55.30455421053322,-54.816759796770775,-54.20048856416956
8122,1272,404,-57.186265714225186,-48.27385842281753,-49.87707836247969,-59.230447588369216,-57.98940752677381,-53.808091649659715
8123,1304,459,-54.562120296357975,-48.345123905639824,-52.26385025860665,-57.752364110247186,-54.95778126034604,-61.807270903130004
8124,1334,516,-57.1415223764562,-48.90263544832413,-48.06903279196768,-60.26687120491077,-57.46107613370156,-55.393806933328165
8125,1374,567,-57.06228408299885,-49.559800618542,-50.429039996573366,-53.88859634317741,-58.089747052959,-55.562304995992505
8126,1417,614,-56.82061341178902,-52.58846093356468,-51.25925378298584,-60.690269959891225,-50.92724798953774,-56.614447718856276
8127,1468,653,-58.09222819840174,-52.90425143519171,-56.5604073866908,-54.292908493368515,-61.08998577115926,-53.25372798111112
8128,1515,697,-62.95997122742439,-58.18268093670757,-62.381987358966356,-56.91834129537263,-53.79715285833135,-54.1654824675886
8129,1543,755,-56.98982095307974,-63.649029908083705,-52.70958267003052,-58.938279599852024,-55.81977006892469,-50.954225132756235
8130,1549,819,-54.733063192605556,-52.319918109310414,-50.49822048755166,-62.09301042107393,-53.26889648416742,-52.1617133728555
8131,1550,883,-53.98947403070592,-53.665997310202975,-69.58461114713245,-53.49588016680702,-52.8916344727065,-50.85017331024835
8132,1551,947,-58.07378626457638,-55.64180660200424,-52.119909113177656,-54.97676419325158,-49.32663560256198,-48.58564756437516
8133,1548,1011,-60.29601326291724,-59.276210552330255,-58.91882564223024,-59.646472064454166,-48.14353864522378,-63.35796252388603
8134,1521,1070,-53.988905547137385,-54.87877674922415,-58.66067579531542,-51.02938479628908,-54.89465895740106,-57.187842315328716
8135,1497,1129,-58.09016523708869,-53.87499586415038,-67.48401487183676,-59.16631417556803,-48.17927837312087,-54.38780892572906
8136,1475,1189,-54.876931095449216,-62.484180289037226,-64.76998622190233,-52.89614089355921,-49.09183060309515,-48.341287798506876
8137,1453,1250,-56.105111154034056,-72.20295063901422,-62.25299087265779,-66.41254916393656,-47.39853681157817,-45.795511962890565
8138,1416,1302,-55.94464444717726,-54.87539350975947,-62.474608900337174,-55.18423256378507,-45.902071889350076,-56.096590417941655
8139,1370,1347,-60.19998754619182,-54.94768219108792,-63.872799329803826,-57.86475027919649,-52.77459477764786,-49.01232503969937
8140,1320,1388,-55.92040042082076,-54.11474800801551,-51.13520947639649,-56.21078321166554,-50.737261736350554,-64.3625332498341
8141,1324,1324,-57.85203813616426,-52.923279240506815,-54.04284228423998,-61.75698597365641,-41.75175291580338,-48.077770474444854
8142,1317,1260,-61.57360992119031,-53.12128843515019,-54.99302178383228,-63.38954174218644,-42.92704933973576,-55.74980639091179
8143,1294,1200,-52.440467425962154,-55.97351551730832,-55.83880543928267,-60.86437994199116,-46.704078697252534,-54.736312592003564
8144,1272,1140,-57.8401447701054,-52.75124260918815,-62.382657287512515,-52.37965699600985,-46.07943885418642,-75.37464722758088
8145,1272,1075,-54.12513966914798,-54.07332943040035,-51.48617699030755,-51.2364427727617,-45.65349921331851,-50.369646394811795
8146,1269,1011,-56.77260013828513,-51.23775493904289,-60.21832357387453,-58.71795275492445,-51.55931879462429,-60.50555138767348
8147,1263,947,-56.80347688456875,-50.49766823212953,-52.22641743331815,-61.30371543306363,-49.01705087704663,-49.211463529901124
8148,1239,888,-57.303532414327194,-50.17248150679087,-86.93252362662696,-52.70536470250106,-50.5313015157417,-52.677536927972426
8149,1201,835,-52.52594648098767,-49.21838468228295,-58.75216669966996,-53.52094823926937,-51.45058028125065,-58.886981281450055
8150,1167,781,-54.551557491038395,-50.03054727533435,-51.3152778422236,-62.7590602890874,-49.91828053925552,-58.696508352444226
8151,1138,723,-66.541908174162,-53.38810378991557,-70.38795362505785,-54.03857178347177,-56.0245245459804,-52.8897160296544
8152,1109,666,-56.99040045498918,-49.66644775686447,-52.534443299245986,-58.181015218850625,-59.41770616621775,-51.30025989677403
8153,1064,620,-53.09803710031645,-51.00615936745561,-54.44662627831509,-57.04362212110382,-57.05284469893638,-53.5553458051714
8154,1026,569,-53.32286151029601,-52.42695420096082,-52.515335356162765,-53.11597312615058,-57.23644531839995,-59.22478887977007
8155,980,523,-57.99756373705062,-51.33229273613422,-58.454078994094154,-56.631782278494896,-64.91610957111372,-59.19898116421084
8156,919,502,-50.68540083715507,-48.9118514779359,-58.72889012350683,-52.25516873040391,-55.22594419498408,-53.41314008729925
8157,860,477,-48.97399375699425,-46.27320179129605,-54.591606521357576,-57.68532943726506,-59.49366617046337,-52.80269220029158
8158,798,460,-51.62185482873157,-45.09386662375381,-57.698558336190075,-52.947067015053086,-52.75254151798065,-57.24330465915856
8159,735,471,-50.20338160632118,-51.26175515774439,-66.62707780484911,-59.70830672272898,-54.29045079311524,-56.54244029478277
8160,671,471,-57.83340481737423,-51.92307949478594,-55.20771507994266,-55.49638778534609,-56.22660291231651,-57.62734116947695
8161,606,471,-51.16434965558813,-48.29886954125178,-51.52528777167742,-53.57660378630427,-61.596218608426526,-55.67643230757088
8162,542,474,-51.88566953676713,-47.92336609796447,-55.6040334349768,-67.77603067623062,-54.22827903093253,-51.27930386737972
8163,480,489,-46.824193705091034,-53.95816647355275,-55.63094340232528,-54.02404898981216,-60.270139780251256,-59.544165912893085
8164,416,487,-45.595837637185625,-51.78010762500733,-63.76907740627105,-52.74098064902773,-59.8666288711743,-61.912784208944885
8165,352,497,-45.74746554776959,-50.846224409407846,-59.14865870670144,-56.978166805678384,-55.99546813155435,-57.07643327975074
8166,292,520,-58.759863728914496,-50.26111467440401,-56.566885613786425,-59.91248961351887,-59.16673263271002,-54.44122246875324
8167,234,547,-44.54518097389457,-54.76760057472018,-56.79903176589243,-57.279534783630524,-54.399913466372425,-58.56901852183562
8168,174,571,-46.66067842266082,-60.57299454112588,-65.50485244076955,-52.38866080816904,-59.28961359617459,-52.241838220504164
8169,126,613,-51.815418395997376,-64.34152745973302,-54.99790209304807,-50.639642943322656,-53.76245100973695,-58.06465715975973
8170,163,561,-50.360847830082534,-55.90122393243871,-57.34980458076154,-65.80712264471175,-57.65531191059335,-56.010298734523516
8171,200,509,-48.586095037993886,-48.77654986994412,-53.729297431191895,-51.40071586247255,-54.678548643890906,-63.30798575508291
8172,237,456,-46.45652455369566,-50.804079913616,-54.19483041859792,-57.588260072842985,-55.225432659031654,-56.99090916065303
8173,276,405,-42.873466824626206,-55.63768195037528,-57.307704249935995,-56.262269972868495,-59.6589459967177,-70.78083605151468
8174,315,354,-42.56656772663034,-49.43187302118936,-53.940972298101244,-52.424792433827214,-52.57511594327838,-55.816407392739585
8175,355,303,-47.666810438269465,-51.61817968031844,-65.81395206331449,-54.84931935690935,-59.50736817392702,-58.298205335633575
8176,400,258,-46.566162348943024,-50.35885882384343,-54.6114255053509,-52.95030156733649,-55.9566029164031,-61.122868129680484
8177,436,205,-45.853983957426024,-45.3937068645818,-60.48347290628949,-53.47923914323998,-51.9846428776843,-53.84630939382073
8178,474,153,-52.58502940620404,-46.36867558155628,-53.724765621127375,-50.27021108778967,-72.35700958718729,-60.49196023758107
8179,519,107,-52.988003181589704,-46.59818560177888,-62.459226333884516,-59.31388509395991,-56.801021347731215,-56.588196265834426
8180,584,105,-47.931427442159745,-48.3543121666697,-56.75885466334834,-57.62465032104543,-58.066291860892576,-56.669086981392674
8181,644,126,-48.261842965697674,-47.5047076858356,-57.037873973925414,-63.12865884009487,-50.211967037326616,-58.36060858582972
8182,702,155,-57.740725466843855,-48.680252394275044,-74.7363656135083,-54.07158639286162,-54.043035526051035,-56.877101950443475
8183,753,194,-49.21736651792411,-41.002878954875435,-55.935226518064,-55.36912941657675,-52.61863797496328,-62.09618605435627
8184,817,194,-58.20218718453753,-40.28850467102933,-58.9881893408809,-58.994215919906964,-57.29031859914685,-53.587258579940986
8185,880,211,-60.26315572393716,-37.69035528177526,-59.179571867429075,-51.685193286410254,-57.228994838737925,-56.523547520710515
8186,943,223,-60.8536544617093,-36.88762664902235,-52.55744416315224,-55.79456197188817,-55.60737078524268,-54.29413802151412
8187,1007,227,-58.14771173511431,-39.17509008087572,-60.064473968125554,-54.501774337664,-60.83811392545809,-55.15121383198509
8188,1068,248,-60.02595807036977,-38.89149646504043,-50.334915845408155,-54.67411898337788,-57.81489278850043,-63.993556313930526
8189,1126,276,-64.72179329862004,-40.28879939115066,-50.296572449042635,-52.78889346559794,-67.95955049241601,-54.093878534241284
8190,1188,289,-66.64709511126522,-42.2534550972026,-54.22508317562341,-58.409989562992976,-60.07190034212178,-56.94555552141903
8191,1250,308,-64.42309129229518,-44.39349392766189,-53.17759974466037,-56.90959537965219,-52.81316718063391,-69.0045756797757
8192,1311,328,-64.3578975677537,-45.07409731582197,-52.55990705757456,-54.81556800471418,-55.67271462582059,-56.576488755896115
8193,1375,328,-63.16546828113003,-45.41819020528223,-49.69498716053762,-54.65895668932501,-57.87478904733862,-64.54498546923624
8194,1439,336,-56.77437956562312,-46.68544430257828,-49.42984770966439,-53.864934152003144,-71.0310754182139,-55.64755473150301
8195,1503,332,-53.394261266162516,-51.28170348266239,-47.40197348184018,-58.263838820605464,-53.922444098916884,-63.776847306394316
8196,1567,323,-52.84686245800934,-51.78197620225825,-55.625876155448886,-60.03573177694405,-57.27804864634054,-64.06313099714475
8197,1628,302,-70.3746511056591,-58.734839171842886,-47.74626695083193,-56.22395454180867,-59.06532388786953,-60.40817214106268
8198,1685,273,-57.988785692617604,-50.55618126964273,-45.41540841562601,-60.571230882520325,-65.80798103762724,-59.940442314144306
8199,1744,248,-55.261290138099795,-55.87388658452119,-39.83150498655319,-58.120796183889226,-54.99495338593352,-52.54440280018764
8200,1804,224,-59.16786028803386,-50.73454109006198,-39.40165060730445,-54.77303414795487,-56.050828641284554,-52.22326837354123
8201,1861,196,-66.00611224307097,-51.359899063747896,-34.49457715934762,-55.07107326481702,-55.64830905853554,-58.97481418037029
8202,1819,148,-58.09749229820984,-55.266974239791935,-34.09115625088334,-63.31834874764387,-57.38472779393386,-57.5339721624574
8203,1767,109,-64.44499006620812,-49.699830529627356,-40.53896966584556,-61.75136641372001,-58.334352905623746,-58.10239395569528
8204,1767,173,-56.40719955591646,-48.96101641683942,-41.24887480163245,-64.6424317856433,-54.336939734271496,-60.26434208292973
8205,1774,237,-56.414407474905495,-51.048480629400046,-41.767280545360144,-57.18128592331533,-55.45278664259705,-60.310478743242015
8206,1759,299,-62.18991069800879,-53.97189845602416,-44.067025554398384,-54.165788587883156,-53.26313118533982,-55.28401975292448
8207,1746,362,-53.64865030319885,-55.87192043635121,-46.4608668951146,-60.91408472799161,-56.74535448775039,-54.037162740101515
8208,1729,424,-62.46249547883342,-65.0725049060306,-54.19436222483698,-59.394583056568074,-56.23131794437988,-53.082716345583364
8209,1714,487,-52.082668751282384,-54.30716411012468,-46.427808020049056,-54.8224309991794,-56.437018899605846,-55.3538868844098
8210,1708,551,-53.946455063438215,-52.51129139168101,-48.433554916999064,-58.05016348298536,-57.266988045213424,-56.84344974900437
8211,1700,615,-54.859554636951785,-49.9525088786075,-57.82731580220941,-55.04676514971096,-52.18415432147984,-50.17015908088541
8212,1695,679,-56.88664611876029,-58.89325071232002,-46.15191312637906,-53.73321101405085,-53.52060207734073,-51.279515266533906
8213,1704,742,-59.6089930399182,-51.787681237617385,-47.12561757452687,-59.39845953017229,-54.563869371839566,-47.94507003358301
8214,1699,807,-63.6537779892999,-69.83270713143048,-49.4243793298042,-56.276608819859476,-56.36829489945094,-48.919477107996386
8215,1676,866,-55.20472237388255,-54.190776319603735,-52.95022788026298,-63.42163880518784,-55.61462747310823,-52.51755860885133
8216,1662,929,-55.38123789113573,-64.5446098203069,-58.46681432333046,-51.65232932392807,-49.03346101484627,-51.47028799832383
8217,1641,990,-64.00413823463288,-52.617528245084195,-62.97490205723598,-64.16780417671342,-55.506466579763256,-46.0514998775249
8218,1617,1049,-60.05324680990155,-55.15658481890484,-56.76367814148585,-53.458220918077366,-47.20839463181626,-45.51544317722413
8219,1592,1109,-51.533586245359466,-67.3047794808372,-64.77487895978273,-61.998319102977106,-50.62421557797876,-46.9805377037011
8220,1562,1165,-69.86235000802289,-53.21291659717576,-60.22515084750974,-51.50949143390172,-55.41812084425321,-52.83638126959137
8221,1549,1228,-60.66247397836965,-51.642413295915176,-62.178313193212645,-61.91269843474923,-56.63421757989906,-48.07567532520019
8222,1521,1286,-56.72253156075769,-65.50063304467012,-80.74035753618209,-54.796757336735176,-59.62197854342351,-44.63589226285363
8223,1490,1343,-61.98670356159566,-55.039546904391614,-60.146594331092544,-54.43146529205251,-48.62827668591494,-45.84854285116462
8224,1454,1396,-60.0172033989479,-57.900225797609465,-61.339988758910565,-56.03459280092227,-44.25508878968113,-46.05673159615547
8225,1513,1371,-54.57507294035203,-58.394899259607,-55.03209596058173,-55.50863738779016,-54.34145183684629,-57.03432191279494
8226,1569,1339,-55.40951560519705,-57.5906615117611,-57.16815154950828,-57.52456859368188,-49.632367561036155,-46.207729341957446
8227,1625,1307,-58.20485411968224,-53.49382364550375,-54.76921337465967,-81.37017251534958,-47.69394958875527,-47.35971409546377
8228,1682,1277,-60.605861286751164,-57.88609767350604,-62.471155855580406,-62.3959442285384,-54.83843473766779,-46.077167979692234
8229,1729,1233,-56.99857424520843,-53.23114190047371,-53.08550701771399,-54.80893816947657,-49.42379236931835,-41.22101926360044
8230,1776,1190,-58.0246656882573,-55.619749448102255,-57.85304848483391,-58.5832588748342,-66.50624099254793,-42.05252169678665
8231,1829,1153,-63.69299629533306,-57.43530002356187,-52.034832203161805,-62.127612042590556,-54.69124667900744,-41.129703508550364
8232,1882,1117,-56.016086010462104,-53.585812163319034,-65.2108405045801,-54.84015924832783,-50.422052953852685,-53.24687202468599
8233,1831,1156,-62.02962315753412,-59.80127391063064,-54.852389612648665,-68.1630134548221,-56.9617813196201,-41.36813160666481
8234,1787,1203,-54.90091534271434,-54.3157446261154,-64.69512372642191,-60.42359194924758,-48.0915390131813,-43.124166630388714
8235,1749,1255,-55.245028636735626,-55.98322257458186,-59.31989304193756,-56.15277675701047,-54.677032872887004,-38.972203440117084
8236,1718,1311,-68.56228308042309,-57.272040641701984,-56.01052383238937,-64.51284270482834,-60.86223882768712,-42.53518848111248
8237,1689,1369,-60.098335907384964,-53.24562078361238,-51.55096630325702,-56.162281309807,-60.50454575756453,-49.21597938408608
8238,1676,1306,-59.30180454944914,-59.88994847934981,-61.65611699465056,-68.12205603358049,-47.51637973727061,-43.872752492827296
8239,1652,1246,-59.940479372888746,-59.93302982290018,-52.23345237860311,-52.56958540133901,-52.17349984716024,-44.57874046373324
8240,1633,1185,-59.49225884315094,-64.99481628465712,-58.52404311479654,-56.83756649543798,-54.072894090197615,-47.708475409748765
8241,1614,1123,-53.038331715970024,-63.1343302832813,-52.461432676093615,-61.64416803651943,-49.21605650724267,-47.74069413779819
8242,1586,1065,-57.5142391696242,-58.14363094805983,-52.918543993621554,-51.90304634611656,-48.07770357274645,-48.82646403832954
8243,1560,1007,-63.433707802248264,-60.67677146626926,-62.606596177185494,-58.27167831493688,-49.43768712685136,-64.26813275388241
8244,1530,950,-59.09935281041267,-57.033813924187946,-54.18347587226607,-57.11462417310557,-50.327617592057464,-47.76750140041494
8245,1502,892,-56.3547507545169,-58.38743236427149,-49.290749803832156,-54.743162732593206,-48.70380533639186,-50.22496664007393
8246,1465,840,-51.46192962805175,-61.865970557472664,-52.29440631476425,-60.84361472567964,-55.875040417469776,-54.19551328426699
8247,1443,779,-54.55398185472518,-59.08850742503852,-58.01848915068958,-51.057590521607565,-50.750599241609564,-47.03707146345315
8248,1422,718,-50.889973413445404,-53.66424864428849,-54.62967148082589,-55.08718719907645,-55.204062229771615,-50.176554735641695
8249,1393,661,-60.29713767203093,-53.26152273854991,-49.39918804355203,-56.373517874034704,-49.17812426867176,-55.80068744172852
8250,1346,617,-66.80814015304823,-55.22461207773975,-50.58785945791047,-62.73847289886966,-58.44681018073844,-52.02690639061932
8251,1309,565,-56.455938310533035,-53.90862031000619,-55.06357826936163,-55.78736739109856,-55.72535849866221,-53.52480315588078
8252,1271,513,-52.888364138325635,-51.93878326402613,-61.34968906427163,-56.43909918719329,-51.88137797034241,-55.12462397275805
8253,1243,455,-59.652335429928705,-51.0228484077442,-54.541132071489116,-53.99663345927645,-50.22183832317498,-56.382423173535116
8254,1215,397,-54.245640118269385,-50.01851364197726,-61.4855901517231,-52.531714059878176,-54.41619126949908,-53.103611544147014
8255,1198,335,-53.7458080314527,-43.994142646732406,-53.31259352713808,-59.616286714642406,-57.723753310367805,-51.66186347482239
8256,1168,279,-67.33416423717513,-40.39766912439069,-47.23733678676262,-54.5944072687427,-60.97324042728748,-51.973340516258055
8257,1124,232,-55.80193108291169,-43.92371858233499,-49.95176185116029,-58.299354643822866,-59.94455823661578,-52.084288272372234
8258,1078,186,-70.20991311506253,-35.90712418626228,-50.07388954604706,-55.84226061267424,-58.81846887987103,-51.57634843779686
8259,1035,139,-51.568469542445015,-30.613779445023308,-51.73643456156621,-57.25323908265109,-61.29367690187452,-55.47421833324826
8260,1099,142,-55.059192064591315,-35.00261958423587,-53.40434905737151,-54.52396012828497,-56.0927797827876,-55.52463305990997
8261,1162,156,-55.732643258956465,-37.62862079195,-54.18887878451138,-56.720512713943705,-63.46031997259415,-65.9953099361669
8262,1223,175,-56.64622257224809,-41.38828902044566,-77.99197107782072,-55.80146958416546,-56.18128767679786,-53.79423880912167
8263,1287,186,-55.37459607781621,-42.9668560304,-48.19730522546606,-54.16728215386529,-58.34904388211981,-58.37018467581384
8264,1350,195,-57.429259625581736,-45.894755613536944,-51.389191054408165,-58.16481689383672,-59.20053156530621,-53.928596062634604
8265,1412,212,-55.011695519068304,-48.17997888045949,-47.58071802120799,-58.308529233247214,-56.43014754823851,-67.08426836428222
8266,1475,224,-54.804306956198545,-50.66957107486782,-43.8852005971045,-56.69335232179711,-56.63536365750037,-55.50944647689864
8267,1540,227,-52.587059913541545,-59.960428589494825,-43.74752437281518,-56.0200132436122,-52.255917283386346,-58.665967034025506
8268,1604,226,-54.85916063866034,-47.63750848506518,-42.25633980364726,-56.66559792840776,-55.03398776021315,-58.35900104792184
8269,1667,218,-60.53970214873192,-60.99516853086962,-42.69278606283794,-57.0720830113946,-59.761795571892435,-53.18849396563982
8270,1732,213,-68.85140254728951,-47.295868694486494,-39.65559975939719,-58.705091792436804,-59.10430301408309,-53.665889868344095
8271,1796,212,-65.21735403347184,-56.253898100662894,-41.17280592148929,-55.04334147779625,-53.30737603405359,-54.792593804834695
8272,1859,198,-60.230776079134586,-48.58397004238497,-34.23879940950653,-57.61805673959755,-55.2946950867391,-56.32910076302515
8273,1799,173,-58.890961902159724,-51.83035152559735,-37.95713787973519,-65.2789444728712,-57.34971392079565,-53.21977069088558
8274,1749,133,-56.53829587945377,-54.355700143381505,-41.51689179337435,-62.063276189412846,-55.55882302017483,-69.87733290444245
8275,1746,198,-63.804745896149555,-56.839877009056025,-42.80181026451147,-58.228802631000526,-55.34525479449946,-55.58304327660811
8276,1730,260,-56.33882923408535,-50.06024326007804,-43.83618239205224,-62.93788333382041,-57.22935037508006,-54.88809441860085
8277,1710,321,-61.61001255701537,-49.98068619617023,-42.50317379547394,-52.526188413052495,-55.413101462886594,-81.53945926306294
8278,1676,376,-56.24882883089054,-50.54930100730873,-47.73698694808968,-53.91539176726557,-55.79381812003166,-53.797863670581535
8279,1655,436,-54.3403321769583,-61.52025217904608,-48.192867003019785,-65.90067148888758,-54.59548816488824,-50.61802051830233
8280,1615,487,-57.65637355201332,-59.406683002950246,-52.01057531437254,-67.79225150359254,-52.35523395979433,-53.705357764205516
8281,1573,535,-51.97512712540788,-56.13229265327035,-49.205921724641215,-64.727748215184,-55.079718188128375,-55.45415591878677
8282,1524,577,-62.989972630843084,-50.99686235898129,-48.89780227631892,-55.387987530813675,-57.845385896816126,-58.234807839354055
8283,1473,616,-55.993786560744795,-51.16482408664427,-48.753747100210774,-54.12095545303272,-53.73910031554955,-52.825407901003196
8284,1415,644,-65.20065726281801,-49.574012645400565,-49.925558469247505,-58.29314702556894,-51.03904256825459,-57.76392991875773
8285,1366,686,-51.146932863555264,-55.03975944892733,-50.78204681409066,-55.72023385833505,-49.73922023640098,-51.30267342339913
8286,1311,717,-58.515213824828635,-52.054321908424356,-53.525024167413456,-58.86226361712369,-54.091333410727685,-51.06533449872053
8287,1268,766,-59.230040276673684,-54.12906528098837,-52.814483384535684,-51.29750438468308,-53.36019262885461,-63.30456269892176
8288,1220,808,-56.137928537191975,-54.82203007115054,-55.09434779462894,-52.87918806969793,-50.80718391785058,-51.46776250215054
8289,1170,848,-56.11369543232371,-50.31380388693396,-68.39322441899893,-53.09427617756886,-48.78869060337646,-51.59136896850478
8290,1132,900,-55.36169268387641,-52.61985951308806,-62.65777098651297,-62.65650940765886,-50.07672551403678,-55.23942286751905
8291,1090,949,-54.31993014314922,-64.89171039902723,-59.527670242141475,-53.94326468084297,-48.85318192197737,-57.715791552548836
8292,1044,993,-54.098728959377056,-59.11805555312082,-61.51926512771183,-53.944008433702834,-51.535584395382266,-61.57468384895877
8293,996,1036,-55.52597172752749,-57.98166600383244,-54.864429282187274,-55.15903409903298,-52.95842808307887,-56.191635211615036
8294,947,1078,-55.4201938850364,-57.11035753854659,-57.95722884159915,-54.6407482332847,-46.55923292941264,-52.49195542865644
8295,901,1123,-56.437189488740465,-60.739523546937136,-55.828195848573245,-55.528414119617125,-44.63791529315817,-53.11803875325313
8296,859,1171,-62.21540904117829,-59.5457734139196,-59.494528431258225,-48.82548952082754,-42.070651390373484,-53.5296543768435
8297,810,1213,-55.64942533721387,-56.68448893748611,-58.462202665473455,-57.40953473475013,-43.1633565202516,-65.16415583529577
8298,775,1267,-60.321447175981774,-55.36805400986334,-59.21464482828233,-57.811030102922004,-41.475028654814864,-67.89920014503421
8299,746,1324,-53.10988890639074,-54.02980376358336,-55.48049193114919,-58.87502643924378,-43.67556667515206,-55.834292574412345
8300,727,1386,-52.51959565091707,-56.97550780001721,-58.96022463329409,-55.825526996654446,-49.62431642319315,-54.375424366271965
8301,711,1323,-62.500117193760985,-53.94660939782672,-55.56246849701411,-49.8282256908722,-50.10270883497522,-54.31045905464025
8302,695,1261,-54.50175123565501,-51.7803365590739,-56.98684412227606,-51.34890975955606,-43.9886373628519,-73.78743304811896
8303,683,1198,-50.93826282537578,-56.26209026957879,-52.61860171050826,-46.65133313350963,-50.415261020739536,-54.17879913520146
8304,653,1141,-51.13351067858961,-52.91854527978994,-52.47893338014647,-48.872282955661305,-44.39061520114822,-51.33466535039695
8305,646,1077,-60.19051466492235,-61.28881697305397,-60.44039055021632,-52.49815293109303,-52.3267448379808,-55.97241528051634
8306,630,1015,-61.0592764087084,-56.54139545429967,-60.00584119200509,-48.341145403614114,-47.68415507621897,-52.74992166449601
8307,618,952,-52.61664145066249,-58.21505071716918,-50.81732997351569,-53.80221126275427,-54.03207219413109,-56.555909600800256
8308,602,890,-57.28863736413857,-54.09902522620553,-68.05280421986943,-49.53660966185393,-49.977591739330485,-58.18771991943113
8309,597,826,-57.16746424139873,-50.22386773549166,-52.736268878849806,-49.55785274107555,-49.209862695214696,-55.29392109306922
8310,605,762,-51.89942199225618,-51.107788237794296,-56.64361292146267,-56.58432065177148,-58.00943747987042,-57.358547851709154
8311,602,698,-52.69251919338144,-51.80509709500157,-52.1735162072783,-49.19936946604436,-49.8577506564535,-52.62268992390652
8312,604,634,-54.063881170689676,-50.34691082802133,-59.842828336652715,-59.108977452564844,-52.75134371351645,-63.08718538116794
8313,600,570,-53.4173204716971,-55.11336478653086,-57.6111868146511,-55.73293018956937,-52.52949991022068,-53.69114181468013
8314,599,506,-49.839865427249855,-46.79773160587181,-55.58047865445512,-61.94565550809996,-55.26220410547939,-54.32580540857242
8315,598,441,-49.02147339848619,-49.70809359209861,-62.63679977609608,-51.40141498193455,-59.43049260285575,-61.61314944589954
8316,587,378,-48.08741280796567,-48.11005827381324,-54.21613577195892,-57.0294182773793,-64.08894664524823,-58.60157286518722
8317,562,319,-62.833405425748964,-48.40180533422906,-55.811583982271635,-54.6267963219038,-57.09614516592305,-53.13857814511243
8318,519,271,-46.455982823746794,-50.988074830650135,-69.82453099398367,-54.7710500206366,-67.8777495613255,-55.010743506007465
8319,477,222,-49.22539324206152,-49.883163899833036,-53.96779478883972,-61.777725494778096,-58.9424322006477,-55.265057333609555
8320,421,191,-46.45557445021616,-60.33505934411221,-61.98893342361656,-55.36695416419189,-57.03783862401,-56.65460145733022
8321,368,155,-43.723479299211746,-50.22048639484767,-55.53154629531802,-50.922045098644276,-52.783306101265154,-57.60701249125621
8322,308,130,-46.82622392249777,-66.18859480757335,-54.28507224444822,-51.579374781958876,-54.2807317143001,-59.405996319650285
8323,277,186,-42.742146083092734,-61.1828036520465,-62.87532943247827,-51.744916381050636,-58.76958117926386,-56.82843316943867
8324,249,244,-38.47763952422018,-53.67031296335301,-55.29751063952462,-58.08748024291691,-56.04821727669783,-60.01472963463206
8325,218,300,-41.808542903477075,-51.3590254779946,-58.9005140222324,-63.22188132380957,-52.785400899844994,-55.52648792533647
8326,193,359,-41.29309657515503,-50.06111274240975,-56.591181513325246,-64.88757381530887,-56.05757845010753,-69.38297840339007
8327,156,412,-48.76617942079821,-65.4983083614607,-54.18500834106829,-53.33748038126333,-53.4797008972543,-59.910735221312805
8328,108,455,-44.46080193884919,-51.32971979301951,-67.44335483219837,-57.30644099274639,-53.568405996497674,-55.777336178630335
8329,148,404,-45.37613709113529,-53.152041952762154,-53.720495502488106,-53.550426332058585,-51.667380394389994,-63.30129447208894
8330,174,346,-43.552891325039134,-58.54108960779953,-61.719655010212236,-54.51604781745513,-61.043334430032886,-62.649816255014116
8331,207,290,-41.47263255325129,-48.6102102834814,-56.830378332009545,-67.56371037422673,-56.13051059426496,-53.794620771915184
8332,235,232,-39.269672071026434,-48.951519893507474,-58.365255356213865,-83.06166337395497,-52.712572488200315,-62.34626289933462
8333,262,174,-39.60377995692879,-48.86857612631091,-57.63601161138263,-57.03797527998702,-55.13594811603278,-57.93399110569943
8334,306,128,-47.04089361172936,-55.8917029573678,-57.04262352646541,-54.4968161583961,-55.014577798791734,-54.78158103606589
8335,345,179,-43.428908396776826,-54.27705372694072,-66.92318860569158,-56.7093598250148,-56.87690138551111,-57.60040721454825
8336,376,236,-48.98019887549631,-48.41951552199862,-56.99274253368891,-60.618957802058816,-52.427334106315655,-57.66140658260488
8337,394,297,-44.37758030064363,-60.72603790903757,-71.07386494575415,-51.594551497582884,-52.9008556257612,-57.33431249454355
8338,406,360,-47.44792552663222,-51.101767104322704,-54.175677577747535,-57.24740803171584,-64.31992787108237,-57.88493265426925
8339,428,421,-45.149413937456806,-48.75877213009926,-52.45533964561382,-51.97410544069187,-68.1980383815899,-54.113905684987536
8340,463,475,-47.323759764309656,-47.426668780952035,-55.89480860907146,-53.85627016260447,-57.20630271669563,-54.163524972718534
8341,503,525,-52.155643387213516,-47.86658586014431,-50.53779319143,-60.26554731869625,-54.05808228919248,-57.764396549661555
8342,554,564,-48.342642951627724,-49.42244078446975,-61.19506683428274,-58.04974643988273,-52.59466735784318,-59.232665581578594
8343,607,601,-48.68331026408103,-49.76357748427222,-57.86024575230905,-55.14475092279656,-51.80853658796509,-79.01954735545252
8344,662,633,-52.04225243005534,-54.7535219132355,-57.614362268918164,-51.15109534806806,-54.7264339215645,-60.937252478300906
8345,726,640,-49.62903606942923,-48.842137122163024,-52.87258285828506,-75.88186910734771,-53.55712548108979,-52.93408819581124
